id,ad_group,target,search_term
3079,1,60511,hand sanirizer spray ethyl alcohol
5941,1,60511,hand sanitary spray
832,1,60511,hand sanitizing spray
3962,1,60511,hand sanitizing spray cruelty free
3963,1,60511,hand sanitizing spray refill
2330,1,60511,hand sanitizr spray
10212,1,60511,hand sanitzer spray
120,1,60511,hand sanizier spray for skin
1592,1,60511,hand santizer spray
3081,1,60511,hand santizer spray vegan
10213,1,60511,hand santizier spray
3965,1,60511,hand sanzier spray
7594,1,60511,hand satitizer spray
5942,1,60511,hand washing spray
3966,1,60511,hands sanitazer spray general plus
10214,1,60511,no scent spray hand sanit
4970,1,60511,organic hand alcohol spray
3967,1,60511,sani spray hands
4971,1,60511,skin hand antiseptic spray
4972,1,60511,spray hand sanitezer
2331,1,60511,spray hand saniticase
5943,1,60516,all natural disinfecting travel surface wipes
833,1,60516,anti bacterial wipes travel
121,1,60516,antibacterial hand wipes travel
122,1,60516,antibacterial wipes travel
4975,1,60516,antibacterial wipes travel size bulk
123,1,60516,antibacterial wipes travel size for airplanes
3083,1,60516,antibiotic wipes travel
8811,1,60516,antimicrobial wipes travel natural
3084,1,60516,antiseptic wipes travel
2332,1,60516,antiseptic wipes travel size
4976,1,60516,astringent wipes travel
10215,1,60516,avagard travel size wipes
2333,1,60516,baby antibacterial wipes travel
2334,1,60516,"baby disinfecting wipes for face, hands and travel"
10216,1,60516,babyganics travel size wipes
834,1,60516,bulk wipes travel size
3085,1,60516,butt wipes travel size
2335,1,60516,clorox travel anti-bacterial hand wipes
5945,1,60516,clorox wipes travel
4977,1,60516,clorox wipes travel packs
5946,1,60516,desinfection wipes travel size
5947,1,60516,disenfecting wipes travel
10217,1,60516,disenfective wipes travel
10218,1,60516,disinfect wipes travel small
4978,1,60516,disinfectant travel thymol wipes
835,1,60516,disinfecting wipes travel
3969,1,60516,disinfecting wipes travel size
124,1,60516,eo disenfectant wet wipes travel
3970,1,60516,flight wipes - disinfectant wipes for air travel
1594,1,60516,germicide wipes travel
3086,1,60516,hand clean wipes travel
3087,1,60516,hand wipes travel
836,1,60516,hand wipes travel one oack
3971,1,60516,hanf wipes travel
3088,1,60516,individually wrapped sanitary wipes for travel
7595,1,60516,lysol wipes travel size
2336,1,60516,makeup remover wipes travel size
837,1,60516,mini sani wipes kids travel
5950,1,60516,nayural travel hand wipes
838,1,60516,organic antibacterial wipes travel
3089,1,60516,organic hand wipes travel
2337,1,60516,organic wet wipes travel
3972,1,60516,portable wipes for travel
839,1,60516,purel wipes travel
3973,1,60516,purell wipes travel pack
10220,1,60516,quart disinfecting wipes travel
3090,1,60516,safe natural antibacterial wipes travel
3974,1,60516,sani wipes travel
3091,1,60516,sanitation wipes travel
4981,1,60516,sanitizer wipes environmentally friendly travel
3976,1,60516,shout wipes travel size
10221,1,60516,single wipes for travel
5951,1,60516,tea tree wipes for travel for disinfectant
1595,1,60516,tencel travel hand wipes
1596,1,60516,toilet clean wipes travel
840,1,60516,travel antibacterial wipes organic
3092,1,60516,travel clorox disinfecting wipes
5952,1,60516,travel disinfecting wipes
2338,1,60516,travel disinfecting wipes natural
4982,1,60516,travel disinfecting wipes unscented
3977,1,60516,travel glass lens cleaning wipes
1597,1,60516,travel hand wipes individual
6748,1,60516,travel lysol disinfectant wipes
2339,1,60516,travel makeup wipes
841,1,60516,travel microcellar wipes
7596,1,60516,travel pack we wipes
1598,1,60516,travel pocket pack germ removal wipes
10222,1,60516,travel purell wipes
10223,1,60516,travel sanitizer wipes
1599,1,60516,travel shower wipes
4983,1,60516,travel size antibacterial wipes
842,1,60516,travel size baby wipes
5954,1,60516,travel size disinfecting wipes unscented
3094,1,60516,travel size eo wipes organic
3095,1,60516,travel size hand wipes organic
843,1,60516,travel size natural hand wipes antibacterial
125,1,60516,travel size wet wipes
5955,1,60516,travel size wipes
126,1,60516,travel sized wipes
3096,1,60516,water wipes travel pack 28
3978,1,60516,wet wipes antibacterial travel
127,1,60516,wet wipes travel
2341,1,60516,wipes for adults travel size
3982,1,60570,honest company hand sanitizer pump
845,1,60573,avant hand sanitizer
2348,1,60578,hand sanitizer aloe vera travel size
3097,1,60578,hand sanitizer bulk travel size
3984,1,60578,hand sanitizer natural organic travel size
2349,1,60578,hand sanitizer natural travel size
128,1,60578,hand sanitizer pen travel size
10224,1,60578,hand sanitizer pump travel size
4984,1,60578,hand sanitizer purell travel size
3985,1,60578,hand sanitizer sensitive skin travel size
3098,1,60578,hand sanitizer unscented travel size
5957,1,60578,hand sanitizer with lotion travel size
2351,1,60578,travel size natural hand sanitizer
3986,1,60578,travel size newborn hand sanitizer
846,1,60578,travel size organic hand sanitizer
7597,1,60583,baby bum hand sanitizer
8815,1,60583,baby foam hand sanitizer
7598,1,60583,baby friendly hand sanitizer
3987,1,60583,baby ganic hand sanitizer
5958,1,60583,baby genics hand sanitizer
8816,1,60583,baby genius hand sanitizer
848,1,60583,baby hand sanitizer
3992,1,60583,baby hand sanitizer organic
6750,1,60583,baby hand sanitizer pump
2354,1,60583,baby hand sanitizer wipes
7601,1,60583,baby organic hand sanitizer
8820,1,60583,baby shower hand sanitizer
5964,1,60583,baby travel hand sanitizer
1600,1,60583,hand sanitizer california baby
7602,1,60583,hand sanitizer for touch baby
10234,1,60583,hand sanitizer safe for baby
8821,1,60583,hand sanitizer wiper baby
3103,1,60583,honest hand sanitizer safe for baby
10236,1,60585,3m avagard hand sanitizer
5965,1,60585,3m avagard hand sanitizer refill
4991,1,60585,3m avagard hand sanitizer with moisturizer
852,1,60593,ecolab foam hand sanitizer
5967,1,60595,moisturizing foam hand sanitizer
5968,1,60596,natural antibacterial hand sanitizer
8825,1,60598,dr bronners hand sanitizer
4994,1,60610,elyptol hand sanitizer
2355,1,60611,travel foaming hand sanitizer
853,1,60613,ecolab hand sanitizer foam
3995,1,60615,antibacterial spray hand non alcoholic
3114,1,60620,"cleanwell all-natural foaming hand sanitizer, original scent"
129,1,60620,cleanwell botanical foaming hand sanitizer
3115,1,60620,cleanwell botanical foaming hand sanitizer with pump
5977,1,60620,cleanwell botanical natural foaming hand sanitizer with pump
130,1,60620,cleanwell foaming hand sanitizer alcohol free
3998,1,60620,cleanwell foaming hand sanitizer simplehuman
5000,1,60620,cleanwell natural foaming hand sanitizer 8 oz
5001,1,60620,cleanwell natural foaming hand sanitizer pack
6756,1,60624,avagard hand sanitizer
8839,1,60627,hand sanitizer foaming
3116,1,60628,honest hand sanitizing spray
1609,1,60628,the honest comany hand sanitzer spray
855,1,60628,the honest company spray hand
131,1,60632,honest company hand sanitizer
858,1,60632,the honest company hand sanitizer
8843,1,60637,bath and body works antibacterial foaming hand sanitizer
5980,1,60637,cleanwell botanical antibacterial foaming hand sanitizer
2358,1,60641,dr bronners hand sanitizing spray
3118,1,60641,dr bronners hand sanitizing spray peppermint
8844,1,60641,lavendar hand sanitizing spray
1612,1,60645,kid friendly hand sanitizer
5982,1,60645,kid-friendly hand sanitizer
10258,1,60647,hand sanitizer dr bronners
4006,1,60648,nontoxic hand sanitizer
859,1,60657,hand sanitizer honest company
2361,1,60657,honest company free and near hand sanitizer
2362,1,60657,honest company sanitizer hand
2363,1,60657,the honest company portable hand sanitizer
1614,1,60662,avagard 3m hand sanitizer
4007,1,60662,hand sanitizer 3m avagard
5007,1,60662,hand sanitizer avagard
861,1,60666,clean well foaming hand sanitizer
1615,1,60667,foaming antibacterial hand sanitizer
6762,1,60667,foaming antibacterial hand sanitizer scented
8857,1,60667,"foaming hand soap sanitizer, pink grapefruit, 10 ounce"
5010,1,60667,foaming mini hand sanitizer sensitive
3122,1,60667,foaming travel hand sanitizer
2365,1,60672,chemical free hand sanitizer
10264,1,60672,chemical free hand sanitizer travel
863,1,60674,clean well botanical foaming hand sanitizer with pump
2366,1,60679,natural travel size hand sanitizer
2368,1,60679,organic travel size hand sanitizer
8858,1,60679,travel size hand sanitizer bulk
864,1,60686,antibacterial foaming hand sanitizer
10271,1,60690,eo hand sanitizer wipes french lavender
2369,1,60690,eo lavender hand sanitizer
2370,1,60690,hand sanitizer eo lavender
8863,1,60690,lavender eo hand sanitizer
133,1,60695,hand sanitizer lavender eo
2371,1,60701,artnaturals hand sanitizer
3127,1,60701,artnaturals hand sanitizer coconut
10274,1,60701,artnaturals hand sanitizer scent free
4010,1,60705,cleanwell hand sanitizer foaming
7620,1,60706,foaming hand sanitizer for push-pen refill
10275,1,60707,0.33 oz eo hand sanitizer
8865,1,60707,eo hand sanitizer gel
7621,1,60707,"eo hand sanitizer gel, unscented"
5988,1,60707,eo hand sanitizer lemon
865,1,60707,eo hand sanitizer orange
6765,1,60707,eo hand sanitizer refill
134,1,60707,eo hand sanitizer wipes
5013,1,60707,lavender eo hand sanitizer
5014,1,60712,hand sanitizer natural organic travel in glass
10277,1,60712,hand sanitizer travel natural
2373,1,60712,natural hand sanitizer travel
4014,1,60712,natural travel hand sanitizer
4015,1,60712,travel natural hand sanitizer
5016,1,60715,all natural dish sanitizer
135,1,60715,natural sanitizer
6769,1,60715,natural sanitizer for plane
3129,1,60715,natural sanitizer spray small
866,1,60715,natural spray sanitizer
7622,1,60719,all natural foaming hand sanitizer
867,1,60719,all natural hand sanitizer
3132,1,60719,all-natural hand sanitizer
8870,1,60723,hand sanitizer pump non-alcohol
869,1,60723,non alcohol hand sanitizer
10288,1,60723,non alcohol hand sanitizers
8874,1,60723,non alcohol jel hand sanitizer
136,1,60723,non-alcohol hand sanitizer
6773,1,60728,alcohol free all natural hand sanitizer
3135,1,60728,alcohol free hand sanitizer natural
3136,1,60728,all natural alcohol free hand sanitizer
5024,1,60728,natural alcohol-free hand sanitizer
10291,1,60728,natural hand sanitizer alcohol free california baby
3137,1,60728,natural hand sanitizer alcohol free kids
7626,1,60728,natural hand sanitizer alcohol-free
137,1,60728,"puracy natural foaming hand sanitizer, alcohol-free,"
138,1,60728,"purell natural foaming hand sanitizer, alcohol-free,"
6774,1,60734,natural disinfecting cleaner
7627,1,60743,baby sanitizing wipes travel
10292,1,60743,sanitizing wipes travel
3138,1,60743,sanitizing wipes travel single packages
2379,1,60743,seventh generation sanitizing wipes travel
3139,1,60743,travel size sanitizing wipes
870,1,60749,clean george hand sanitizer
871,1,60749,clean hand sanitizer pump
7628,1,60749,clean hands now sanitizer
5025,1,60749,clean snd safe hand sanitizer
5026,1,60749,clean weii hand sanitizer
5027,1,60749,clean well hand sanitizer oreageno
8878,1,60749,clean well hand sanitizer pump
872,1,60749,cosmic clean bath and body works hand sanitizer
8880,1,60749,green hand sanitizer clean well
6775,1,60749,hand sanitizer clean
873,1,60749,hand sanitizer clean scent
1620,1,60749,hand sanitizer clean well
3140,1,60749,hand sanitizer pump clean well
7629,1,60749,qsc quality skin care foam clean hand sanitizer
4021,1,60749,smart clean hand sanitizer
1621,1,60749,squeaky clean hand sanitizer
10295,1,60749,vegan hand sanitizer clean well
139,1,60749,well clean hand sanitizer
4022,1,60755,clean hand sanitizer
2381,1,60760,best hand sanitizer
4834,1,66524,travel size spray hand sanitizer
3841,1,66563,hand sanitizer wipes individually wrapped
805,1,66679,alcohol free hand sanitizer
3052,1,66679,alcohol free hand sanitizers
2304,1,66679,alcohol-free hand sanitizer
5918,1,66844,travel spray hand sanitizer
3993,1,67074,moisturizing antibacterial foam hand sanitizer
3105,1,67108,hand sanitizer cleanwell
8827,1,67142,4oz foam hand sanitizer
1601,1,67142,alcare plus hand sanitizer foam
10239,1,67142,alcohol foam hand sanitizer
7605,1,67142,alcohol hand sanitizer foam
3996,1,67142,all day long-lasting foam hand sanitizer
10240,1,67142,bath and body works foam hand sanitizer
854,1,67142,car foam hand sanitizer
8828,1,67142,deb med hand sanitizer foam
3107,1,67142,everyone foam hand sanitizer
5971,1,67142,foam antibacterial hand sanitizer
10241,1,67142,foam hand sanitizer dispenser
4997,1,67142,foam hand sanitizer dispenser wall
10242,1,67142,foam hand sanitizer disposable
10243,1,67142,foam hand sanitizer with aloa
5972,1,67142,germ-x foam hand sanitizer
3108,1,67142,germx foam hand sanitizer
4998,1,67142,hand sanitizer foam 12
6752,1,67142,hand sanitizer foam babyganics
1602,1,67142,hand sanitizer foam eco lab
1603,1,67142,hand sanitizer foam natural
8829,1,67142,hand sanitizer foam soap and water
3110,1,67142,hand sanitizer foam tsa
3111,1,67142,healthcare hand sanitizer foam
7606,1,67142,hospital hand sanitizer foam
6753,1,67142,individual unscented foam hand sanitizer
8830,1,67142,large foam hand sanitizer
4999,1,67142,medical hand sanitizer foam
10245,1,67142,mini foam hand sanitizer
8831,1,67142,motion foam hand sanitizer
10246,1,67142,natural foam hand sanitizer
10247,1,67142,purell advanced instant hand sanitizer foam 1200 ml
1604,1,67142,purell foam hand sanitizer
1605,1,67142,purell hand sanitizer foam
1606,1,67142,"purell® advanced hand sanitizer foam, 535ml"
6754,1,67142,quick care foam hand sanitizer
5974,1,67142,quik-care nourishing foam hand sanitizer
7607,1,67142,scented hand sanitizer foam
6755,1,67142,symmetry hand sanitizer foam
3113,1,67142,travel hand sanitizer foam
856,1,67184,eo spray hand sanitizer
5983,1,67234,clean well foam hand sanitizer
2364,1,67255,cleanwell cleanwell natural foaming hand sanitizer
862,1,67255,hand sanitizer dispensing pump cleanwell all natural foaming
8860,1,67280,gentle hand sanitizer
3124,1,67280,gentle hand sanitizer for ezcema
10268,1,67280,gentle hand sanitizer small
10269,1,67280,hand sanitizer gentle
4009,1,67310,essential oil hand sanitizer
2378,1,67360,natural hand sanitizer pump
5997,1,67401,hand sanitizer norovirus flu best reviews
3104,1,75708,hand sanitizer chemical free
2356,1,75753,clean well botanical hand foam sanitizer orange vanilla
10254,1,75777,hand sanitizer cleanwell orange vanilla
4996,1,84862,dial foaming hand sanitizer
844,38,60523,green works disinfecting wipes
2342,38,60524,green works cleaning products
2343,38,60524,green works compostable
3980,38,60524,green works kitchen cleaner
5956,38,60524,green works natural disinfective spray
8813,38,60524,green works sanitizing hand wipes
2344,38,60529,greenwork wipes
2345,38,60529,greenworks cleaner wipes
8814,38,60529,greenworks clorox cleaning wipes
2347,38,60529,greenworks wipes disinfecting
3981,38,60545,green works spray
6749,38,60555,green works multi-surface cleaner
931,48,61295,disinfectant wipes travel surface
7661,48,61297,child safe cleaning products
6034,48,61301,clorox natural cleaner
7662,48,61301,natural cleaner b07gh5mq72
6821,48,61301,natural cleaner by provenza
6035,48,61301,natural cleaner concentrate
6822,48,61301,natural cleaners for pet
7663,48,61301,organic natural cleaner
8912,48,61301,puracy natural cleaner
174,48,61307,all natural cleaning spray
6823,48,61309,420 all natural cleaner
7664,48,61309,better life all natural cleaner wipes
7665,48,61312,all natural disinfectant spray
175,48,61312,find a natural disinfectant antibacterial cleanser
8913,48,61312,natural disinfectant spray
6824,48,61316,all natural bathroom cleaner flushable wipes
8914,48,61320,disinfect wipes laptop
6036,48,61320,disinfect wipes pharmaceutical
7669,48,61320,disinfect wipes travel
10334,48,61320,waste free disinfect wipes
932,48,61323,all natural disinfecting wipes
3202,48,61323,natural disinfecting wipes travel size
2426,48,61327,1 container of surface disinfecting wipes
8916,48,61327,7th generation disinfecting wipes
