id,search,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate,advertised_asin_units,advertised_asin_sales,advertised_brand_units,advertised_brand_sales
7966,5199,10/5/19,6,1,0.166667,1.09,1.09,NULL,0,0,0,0,0,0,0,0,0
7967,3323,10/1/19,22,1,0.045455,1.4,1.4,NULL,0,0,0,0,0,0,0,0,0
7968,1056,10/3/19,174,2,0.011494,1.98,3.95,0.495609,0.0202,7.97,1,1,0.5,1,7.97,0,0
7969,1784,9/29/19,8,1,0.125,0.91,0.91,NULL,0,0,0,0,0,0,0,0,0
7970,7971,10/4/19,2,1,0.5,0.98,0.98,NULL,0,0,0,0,0,0,0,0,0
7971,7972,10/3/19,1,1,1,1.5,1.5,NULL,0,0,0,0,0,0,0,0,0
7972,7973,10/5/19,3,1,0.333333,1.34,1.34,NULL,0,0,0,0,0,0,0,0,0
7973,7974,10/5/19,1,1,1,1.13,1.13,0.047942,0.2086,23.57,1,1,1,1,23.57,0,0
7974,7975,9/29/19,1,1,1,1.82,1.82,NULL,0,0,0,0,0,0,0,0,0
7975,7976,10/1/19,9,1,0.111111,1.17,1.17,NULL,0,0,0,0,0,0,0,0,0
7976,7977,9/29/19,12,1,0.083333,0.93,0.93,NULL,0,0,0,0,0,0,0,0,0
7977,6182,9/29/19,151,1,0.006623,1.21,1.21,NULL,0,0,0,0,0,0,0,0,0
7978,6182,10/2/19,308,1,0.003247,1.2,1.2,NULL,0,0,0,0,0,0,0,0,0
7979,7980,10/3/19,27,1,0.037037,0.48,0.48,NULL,0,0,0,0,0,0,0,0,0
7980,7981,9/30/19,11,1,0.090909,1.17,1.17,NULL,0,0,0,0,0,0,0,0,0
7981,5209,10/4/19,8,1,0.125,1.2,1.2,NULL,0,0,0,0,0,0,0,0,0
7982,2532,10/3/19,4,1,0.25,1.22,1.22,NULL,0,0,0,0,0,0,0,0,0
7983,7984,10/4/19,1,1,1,1.51,1.51,NULL,0,0,0,0,0,0,0,0,0
7984,5212,10/2/19,38,1,0.026316,1.19,1.19,NULL,0,0,0,0,0,0,0,0,0
7985,7986,10/5/19,1,1,1,0.29,0.29,NULL,0,0,0,0,0,0,0,0,0
7986,1065,10/3/19,28,1,0.035714,1.14,1.14,NULL,0,0,0,0,0,0,0,0,0
7987,7988,10/4/19,8,1,0.125,1.19,1.19,NULL,0,0,0,0,0,0,0,0,0
7988,7988,10/5/19,11,1,0.090909,1.69,1.69,NULL,0,0,0,0,0,0,0,0,0
7989,7990,9/30/19,2,1,0.5,1.01,1.01,NULL,0,0,0,0,0,0,0,0,0
7990,7991,9/30/19,1,1,1,1.11,1.11,NULL,0,0,0,0,0,0,0,0,0
7991,7992,10/5/19,7,1,0.142857,1.21,1.21,NULL,0,0,0,0,0,0,0,0,0
7992,7993,10/5/19,6,1,0.166667,1.18,1.18,NULL,0,0,0,0,0,0,0,0,0
7993,7994,10/3/19,1,1,1,0.81,0.81,NULL,0,0,0,0,0,0,0,0,0
7994,7995,9/29/19,7,3,0.428571,1.15,3.46,NULL,0,0,0,0,0,0,0,0,0
7995,5220,10/5/19,43,1,0.023256,0.83,0.83,NULL,0,0,0,0,0,0,0,0,0
7996,7997,9/29/19,4,1,0.25,1.16,1.16,NULL,0,0,0,0,0,0,0,0,0
7997,7998,9/29/19,12,1,0.083333,1.22,1.22,NULL,0,0,0,0,0,0,0,0,0
7998,7999,10/3/19,10,1,0.1,1.22,1.22,NULL,0,0,0,0,0,0,0,0,0
7999,8000,9/30/19,2,1,0.5,1.14,1.14,NULL,0,0,0,0,0,0,0,0,0
8000,8001,10/3/19,3,1,0.333333,0.61,0.61,NULL,0,0,0,0,0,0,0,0,0
8001,8002,9/29/19,2,1,0.5,1.1,1.1,NULL,0,0,0,0,0,0,0,0,0
8002,8003,10/4/19,1,1,1,1.17,1.17,0.049639,0.2015,23.57,1,1,1,1,23.57,0,0
8003,8004,10/2/19,1,1,1,1.15,1.15,NULL,0,0,0,0,0,0,0,0,0
8004,8005,9/29/19,2,1,0.5,1.46,1.46,NULL,0,0,0,0,0,0,0,0,0
8005,8006,10/4/19,1,1,1,1.12,1.12,NULL,0,0,0,0,0,0,0,0,0
8006,8007,9/29/19,13,1,0.076923,1.45,1.45,NULL,0,0,0,0,0,0,0,0,0
8007,1803,10/3/19,19,2,0.105263,1.22,2.43,NULL,0,0,0,0,0,0,0,0,0
8008,8009,10/5/19,19,1,0.052632,1.21,1.21,0.060652,0.1649,19.95,1,1,1,1,19.95,0,0
8009,8010,10/5/19,1,1,1,1.04,1.04,0.05213,0.1918,19.95,1,1,1,1,19.95,0,0
8010,8011,10/2/19,3,1,0.333333,1.18,1.18,NULL,0,0,0,0,0,0,0,0,0
8011,7095,9/30/19,37,1,0.027027,1.21,1.21,NULL,0,0,0,0,0,0,0,0,0
8012,8013,10/1/19,4,1,0.25,0.66,0.66,NULL,0,0,0,0,0,0,0,0,0
8013,3349,10/1/19,11,1,0.090909,1.21,1.21,NULL,0,0,0,0,0,0,0,0,0
8014,8015,10/4/19,3,1,0.333333,1.06,1.06,NULL,0,0,0,0,0,0,0,0,0
8015,1072,10/2/19,2,1,0.5,1.43,1.43,NULL,0,0,0,0,0,0,0,0,0
8016,290,10/2/19,93,1,0.010753,1.86,1.86,NULL,0,0,0,0,0,0,0,0,0
8017,290,10/4/19,46,1,0.021739,1.8,1.8,NULL,0,0,0,0,0,0,0,0,0
8018,8019,10/3/19,16,1,0.0625,1.07,1.07,NULL,0,0,0,0,0,0,0,0,0
8019,8020,9/29/19,2,1,0.5,1.5,1.5,NULL,0,0,0,0,0,0,0,0,0
8020,8021,10/5/19,3,1,0.333333,1.06,1.06,NULL,0,0,0,0,0,0,0,0,0
8021,8022,9/29/19,1,1,1,1.72,1.72,NULL,0,0,0,0,0,0,0,0,0
8022,8023,10/3/19,3,1,0.333333,1.06,1.06,NULL,0,0,0,0,0,0,0,0,0
8023,8024,10/4/19,1,1,1,1.13,1.13,NULL,0,0,0,0,0,0,0,0,0
8024,7107,10/3/19,4,1,0.25,0.85,0.85,NULL,0,0,0,0,0,0,0,0,0
8025,6218,10/3/19,10,1,0.1,1.14,1.14,NULL,0,0,0,0,0,0,0,0,0
8026,8027,10/1/19,1,1,1,0.8,0.8,NULL,0,0,0,0,0,0,0,0,0
8027,8028,10/3/19,2,1,0.5,0.77,0.77,NULL,0,0,0,0,0,0,0,0,0
8028,8029,9/29/19,2,1,0.5,0.93,0.93,NULL,0,0,0,0,0,0,0,0,0
8029,8030,10/2/19,2,1,0.5,0.98,0.98,NULL,0,0,0,0,0,0,0,0,0
8030,8031,10/3/19,1,1,1,0.74,0.74,NULL,0,0,0,0,0,0,0,0,0
8031,8032,9/29/19,2,1,0.5,0.62,0.62,NULL,0,0,0,0,0,0,0,0,0
8032,8033,10/3/19,1,1,1,0.09,0.09,NULL,0,0,0,0,0,0,0,0,0
8033,8034,10/4/19,1,1,1,0.93,0.93,NULL,0,0,0,0,0,0,0,0,0
8034,8035,10/4/19,1,1,1,1.2,1.2,NULL,0,0,0,0,0,0,0,0,0
8035,8036,10/5/19,1,1,1,0.55,0.55,0.027569,0.3627,19.95,1,1,1,1,19.95,0,0
8036,8037,10/5/19,1,1,1,1.22,1.22,NULL,0,0,0,0,0,0,0,0,0
8037,8038,10/4/19,1,1,1,0.88,0.88,NULL,0,0,0,0,0,0,0,0,0
8038,8039,10/3/19,3,1,0.333333,0.87,0.87,NULL,0,0,0,0,0,0,0,0,0
8039,8040,9/29/19,3,1,0.333333,0.87,0.87,NULL,0,0,0,0,0,0,0,0,0
8040,8041,10/1/19,1,1,1,0.78,0.78,NULL,0,0,0,0,0,0,0,0,0
8041,8042,10/5/19,9,1,0.111111,0.83,0.83,NULL,0,0,0,0,0,0,0,0,0
8042,8043,10/3/19,1,1,1,0.87,0.87,NULL,0,0,0,0,0,0,0,0,0
8043,4239,9/29/19,4,1,0.25,0.75,0.75,NULL,0,0,0,0,0,0,0,0,0
8044,8045,9/29/19,1,1,1,0.7,0.7,NULL,0,0,0,0,0,0,0,0,0
8045,8046,9/30/19,4,1,0.25,0.87,0.87,0.043609,0.2293,19.95,1,1,1,1,19.95,0,0
8046,8047,9/30/19,13,1,0.076923,0.86,0.86,NULL,0,0,0,0,0,0,0,0,0
8047,8048,10/1/19,2,1,0.5,0.15,0.15,0.006364,1.5713,23.57,1,1,1,1,23.57,0,0
8048,8049,10/2/19,1,1,1,0.88,0.88,NULL,0,0,0,0,0,0,0,0,0
8049,8050,10/4/19,4,1,0.25,0.86,0.86,NULL,0,0,0,0,0,0,0,0,0
8050,8051,10/5/19,2,1,0.5,0.8,0.8,NULL,0,0,0,0,0,0,0,0,0
8051,8052,9/29/19,3,1,0.333333,0.57,0.57,NULL,0,0,0,0,0,0,0,0,0
8052,8053,10/5/19,1,1,1,1.02,1.02,NULL,0,0,0,0,0,0,0,0,0
8053,8054,9/30/19,6,1,0.166667,1.06,1.06,NULL,0,0,0,0,0,0,0,0,0
8054,4242,9/30/19,48,1,0.020833,1.49,1.49,NULL,0,0,0,0,0,0,0,0,0
8055,8056,9/29/19,51,1,0.019608,1.71,1.71,NULL,0,0,0,0,0,0,0,0,0
8056,8057,10/4/19,4,1,0.25,1.61,1.61,NULL,0,0,0,0,0,0,0,0,0
8057,1831,10/3/19,90,1,0.011111,1.69,1.69,NULL,0,0,0,0,0,0,0,0,0
8058,5276,9/30/19,5,1,0.2,1.69,1.69,NULL,0,0,0,0,0,0,0,0,0
8059,8060,10/3/19,14,1,0.071429,1.65,1.65,NULL,0,0,0,0,0,0,0,0,0
8060,316,9/30/19,530,2,0.003774,1.22,2.43,NULL,0,0,0,0,0,0,0,0,0
8061,8062,10/5/19,2,1,0.5,0.92,0.92,NULL,0,0,0,0,0,0,0,0,0
8062,8063,10/4/19,1,1,1,1.37,1.37,NULL,0,0,0,0,0,0,0,0,0
8063,1834,10/3/19,35,1,0.028571,1.07,1.07,NULL,0,0,0,0,0,0,0,0,0
8064,8065,10/2/19,26,1,0.038462,0.85,0.85,NULL,0,0,0,0,0,0,0,0,0
8065,322,9/29/19,138,1,0.007246,1.56,1.56,0.041172,0.2429,37.89,2,8,2,8,37.89,0,0
8066,322,10/5/19,12,1,0.083333,1.29,1.29,NULL,0,0,0,0,0,0,0,0,0
8067,325,9/29/19,155,1,0.006452,2.03,2.03,0.060943,0.1641,33.31,2,2,2,1,14.39,1,18.92
8068,325,9/30/19,99,2,0.020202,1.43,2.86,0.198749,0.0503,14.39,1,1,0.5,1,14.39,0,0
8069,325,10/1/19,80,1,0.0125,1.44,1.44,NULL,0,0,0,0,0,0,0,0,0
8070,325,10/2/19,55,1,0.018182,4.1,4.1,NULL,0,0,0,0,0,0,0,0,0
8071,325,10/3/19,72,1,0.013889,4.14,4.14,NULL,0,0,0,0,0,0,0,0,0
8072,325,10/4/19,47,1,0.021277,1.44,1.44,NULL,0,0,0,0,0,0,0,0,0
8073,329,10/1/19,8,1,0.125,1.05,1.05,0.397727,0.0251,2.64,1,1,1,1,2.64,0,0
8074,329,10/2/19,12,3,0.25,1.06,3.17,0.080826,0.1237,39.22,2,2,0.666667,2,39.22,0,0
8075,330,9/29/19,19,1,0.052632,0.56,0.56,NULL,0,0,0,0,0,0,0,0,0
8076,330,9/30/19,48,1,0.020833,0.91,0.91,NULL,0,0,0,0,0,0,0,0,0
8077,330,10/1/19,8,1,0.125,1.87,1.87,NULL,0,0,0,0,0,0,0,0,0
8078,330,10/4/19,33,1,0.030303,2.32,2.32,NULL,0,0,0,0,0,0,0,0,0
8079,335,9/30/19,86,1,0.011628,2.22,2.22,NULL,0,0,0,0,0,0,0,0,0
8080,335,10/4/19,98,1,0.010204,1.31,1.31,NULL,0,0,0,0,0,0,0,0,0
8081,8082,10/1/19,1,1,1,3.57,3.57,NULL,0,0,0,0,0,0,0,0,0
8082,8083,10/1/19,2,1,0.5,0.28,0.28,NULL,0,0,0,0,0,0,0,0,0
8083,8084,10/5/19,1,1,1,0.14,0.14,NULL,0,0,0,0,0,0,0,0,0
8084,1853,9/29/19,46,1,0.021739,1.27,1.27,NULL,0,0,0,0,0,0,0,0,0
8085,1853,10/3/19,129,1,0.007752,1,1,NULL,0,0,0,0,0,0,0,0,0
8086,1853,10/5/19,146,1,0.006849,1.44,1.44,NULL,0,0,0,0,0,0,0,0,0
8087,3417,10/3/19,15,1,0.066667,0.35,0.35,NULL,0,0,0,0,0,0,0,0,0
8088,3417,10/4/19,14,1,0.071429,0.91,0.91,NULL,0,0,0,0,0,0,0,0,0
8089,8090,9/30/19,1,1,1,1.47,1.47,NULL,0,0,0,0,0,0,0,0,0
8090,7161,10/1/19,2,1,0.5,1.32,1.32,NULL,0,0,0,0,0,0,0,0,0
8091,8092,10/2/19,2,1,0.5,1.62,1.62,0.085624,0.1168,18.92,1,1,1,1,18.92,0,0
8092,4303,10/2/19,12,1,0.083333,1.73,1.73,NULL,0,0,0,0,0,0,0,0,0
8093,8094,10/2/19,1,1,1,1.41,1.41,NULL,0,0,0,0,0,0,0,0,0
8094,8095,10/4/19,1,1,1,1.26,1.26,NULL,0,0,0,0,0,0,0,0,0
8095,8096,10/1/19,1,1,1,0.47,0.47,NULL,0,0,0,0,0,0,0,0,0
8096,8097,10/3/19,1,1,1,0.69,0.69,NULL,0,0,0,0,0,0,0,0,0
8097,345,9/29/19,716,1,0.001397,18.73,18.73,NULL,0,0,0,0,0,0,0,0,0
8098,345,9/30/19,302,2,0.006623,16.45,32.9,NULL,0,0,0,0,0,0,0,0,0
8099,345,10/1/19,510,1,0.001961,16.46,16.46,0.869979,0.0115,18.92,1,1,1,1,18.92,0,0
8100,345,10/2/19,670,2,0.002985,16.3,32.6,NULL,0,0,0,0,0,0,0,0,0
8101,345,10/5/19,729,1,0.001372,8.06,8.06,NULL,0,0,0,0,0,0,0,0,0
8102,8103,9/30/19,3,1,0.333333,1.38,1.38,0.072939,0.1371,18.92,1,1,1,1,18.92,0,0
8103,7173,10/5/19,26,1,0.038462,2.34,2.34,NULL,0,0,0,0,0,0,0,0,0
8104,4318,9/29/19,1,1,1,0.64,0.64,NULL,0,0,0,0,0,0,0,0,0
8105,1139,10/1/19,27,1,0.037037,3.07,3.07,NULL,0,0,0,0,0,0,0,0,0
8106,2596,10/3/19,1,1,1,1.56,1.56,NULL,0,0,0,0,0,0,0,0,0
8107,8108,9/29/19,1,1,1,0.9,0.9,NULL,0,0,0,0,0,0,0,0,0
8108,2600,9/29/19,1,1,1,1.18,1.18,NULL,0,0,0,0,0,0,0,0,0
8109,2600,9/30/19,3,2,0.666667,0.92,1.84,0.019745,0.5065,93.19,4,4,2,2,59.88,2,33.31
8110,8111,10/3/19,2,2,1,0.91,1.81,NULL,0,0,0,0,0,0,0,0,0
8111,8112,10/5/19,4,1,0.25,1.37,1.37,NULL,0,0,0,0,0,0,0,0,0
8112,8113,9/30/19,2,1,0.5,1.25,1.25,NULL,0,0,0,0,0,0,0,0,0
8113,2603,10/2/19,55,1,0.018182,1.88,1.88,NULL,0,0,0,0,0,0,0,0,0
8114,2603,10/4/19,57,1,0.017544,1.55,1.55,NULL,0,0,0,0,0,0,0,0,0
8115,2604,9/30/19,33,1,0.030303,2.3,2.3,NULL,0,0,0,0,0,0,0,0,0
8116,8117,10/1/19,30,1,0.033333,0.5,0.5,NULL,0,0,0,0,0,0,0,0,0
8117,8117,10/4/19,63,1,0.015873,0.44,0.44,NULL,0,0,0,0,0,0,0,0,0
8118,8119,10/1/19,4,1,0.25,0.5,0.5,NULL,0,0,0,0,0,0,0,0,0
8119,8120,10/4/19,1,1,1,0.48,0.48,NULL,0,0,0,0,0,0,0,0,0
8120,8121,10/4/19,1,1,1,0.5,0.5,NULL,0,0,0,0,0,0,0,0,0
8121,8122,10/3/19,4,1,0.25,0.27,0.27,NULL,0,0,0,0,0,0,0,0,0
8122,8123,10/2/19,1,1,1,0.5,0.5,NULL,0,0,0,0,0,0,0,0,0
8123,4328,10/2/19,12,1,0.083333,0.49,0.49,NULL,0,0,0,0,0,0,0,0,0
8124,8125,10/4/19,1,1,1,0.92,0.92,NULL,0,0,0,0,0,0,0,0,0
8125,8126,10/4/19,2,1,0.5,1.39,1.39,0.344913,0.029,4.03,1,1,1,1,4.03,0,0
8126,1879,9/29/19,2,1,0.5,1.26,1.26,NULL,0,0,0,0,0,0,0,0,0
8127,8128,10/5/19,1,1,1,1.37,1.37,NULL,0,0,0,0,0,0,0,0,0
8128,6299,10/5/19,14,1,0.071429,1.48,1.48,NULL,0,0,0,0,0,0,0,0,0
8129,8130,10/1/19,1,1,1,1.6,1.6,0.047904,0.2088,33.4,2,4,2,3,23.91,1,9.49
8130,8131,9/30/19,8,1,0.125,1.71,1.71,NULL,0,0,0,0,0,0,0,0,0
8131,8132,10/5/19,1,1,1,1.51,1.51,NULL,0,0,0,0,0,0,0,0,0
8132,8133,10/2/19,142,1,0.007042,1.02,1.02,NULL,0,0,0,0,0,0,0,0,0
8133,3449,10/3/19,179,1,0.005587,1.69,1.69,NULL,0,0,0,0,0,0,0,0,0
8134,3449,10/4/19,178,1,0.005618,1.61,1.61,NULL,0,0,0,0,0,0,0,0,0
8135,8136,9/29/19,1,1,1,0.36,0.36,NULL,0,0,0,0,0,0,0,0,0
8136,8137,10/4/19,1,1,1,1.12,1.12,NULL,0,0,0,0,0,0,0,0,0
8137,2620,10/2/19,37,1,0.027027,1.65,1.65,NULL,0,0,0,0,0,0,0,0,0
8138,8139,10/4/19,1,1,1,0.93,0.93,0.116688,0.0857,7.97,1,1,1,1,7.97,0,0
8139,8140,10/1/19,1,1,1,0.95,0.95,NULL,0,0,0,0,0,0,0,0,0
8140,8141,10/5/19,3,1,0.333333,0.94,0.94,NULL,0,0,0,0,0,0,0,0,0
8141,8142,10/4/19,119,3,0.02521,0.96,2.89,0.181305,0.0552,15.94,1,2,0.333333,2,15.94,0,0
8142,8143,10/5/19,2,1,0.5,0.87,0.87,NULL,0,0,0,0,0,0,0,0,0
8143,1153,10/4/19,8,1,0.125,0.71,0.71,0.268939,0.0372,2.64,1,1,1,1,2.64,0,0
8144,8145,10/2/19,1,1,1,0.53,0.53,NULL,0,0,0,0,0,0,0,0,0
8145,8146,10/3/19,2,1,0.5,1.5,1.5,NULL,0,0,0,0,0,0,0,0,0
8146,1159,10/2/19,14,1,0.071429,3.54,3.54,NULL,0,0,0,0,0,0,0,0,0
8147,1159,10/4/19,13,1,0.076923,3.81,3.81,0.194289,0.0515,19.61,1,1,1,1,19.61,0,0
8148,8149,10/2/19,1,1,1,2.08,2.08,NULL,0,0,0,0,0,0,0,0,0
8149,364,9/29/19,92,4,0.043478,0.83,3.3,0.170015,0.0588,19.41,1,1,0.25,1,19.41,0,0
8150,364,9/30/19,56,1,0.017857,0.66,0.66,NULL,0,0,0,0,0,0,0,0,0
8151,364,10/1/19,46,1,0.021739,1.32,1.32,NULL,0,0,0,0,0,0,0,0,0
8152,364,10/3/19,28,1,0.035714,1.32,1.32,NULL,0,0,0,0,0,0,0,0,0
8153,364,10/5/19,45,1,0.022222,1.32,1.32,NULL,0,0,0,0,0,0,0,0,0
8154,365,9/30/19,138,1,0.007246,1.77,1.77,NULL,0,0,0,0,0,0,0,0,0
8155,365,10/1/19,101,1,0.009901,2.99,2.99,NULL,0,0,0,0,0,0,0,0,0
8156,365,10/2/19,83,1,0.012048,3.24,3.24,NULL,0,0,0,0,0,0,0,0,0
8157,365,10/5/19,65,1,0.015385,1.47,1.47,0.278409,0.0359,5.28,1,2,1,2,5.28,0,0
8158,3468,10/4/19,186,2,0.010753,2.25,4.5,NULL,0,0,0,0,0,0,0,0,0
8159,8160,10/2/19,1,1,1,0.47,0.47,NULL,0,0,0,0,0,0,0,0,0
8160,5390,10/1/19,48,1,0.020833,1.7,1.7,0.089852,0.1113,18.92,1,1,1,1,18.92,0,0
8161,8162,10/1/19,3,1,0.333333,1.89,1.89,NULL,0,0,0,0,0,0,0,0,0
8162,367,9/29/19,4,1,0.25,1.37,1.37,NULL,0,0,0,0,0,0,0,0,0
8163,367,10/1/19,8,1,0.125,0.86,0.86,NULL,0,0,0,0,0,0,0,0,0
8164,368,10/2/19,30,1,0.033333,0.76,0.76,0.040169,0.2489,18.92,1,1,1,1,18.92,0,0
8165,368,10/3/19,12,1,0.083333,0.37,0.37,0.009778,1.0227,37.84,1,2,1,2,37.84,0,0
8166,368,10/4/19,8,2,0.25,0.47,0.94,0.049683,0.2013,18.92,1,1,0.5,1,18.92,0,0
8167,1912,9/30/19,9,3,0.333333,1.21,3.63,NULL,0,0,0,0,0,0,0,0,0
8168,1174,10/5/19,91,1,0.010989,1.22,1.22,NULL,0,0,0,0,0,0,0,0,0
8169,4389,9/29/19,43,1,0.023256,1.38,1.38,0.173149,0.0578,7.97,1,1,1,1,7.97,0,0
8170,8171,9/30/19,9,2,0.222222,1.37,2.74,NULL,0,0,0,0,0,0,0,0,0
8171,8172,9/30/19,2,1,0.5,0.73,0.73,NULL,0,0,0,0,0,0,0,0,0
8172,4392,9/29/19,22,1,0.045455,1.22,1.22,NULL,0,0,0,0,0,0,0,0,0
8173,4392,10/2/19,79,1,0.012658,1.61,1.61,NULL,0,0,0,0,0,0,0,0,0
8174,3476,9/29/19,56,2,0.035714,2.03,4.05,NULL,0,0,0,0,0,0,0,0,0
8175,4393,10/1/19,185,1,0.005405,2.16,2.16,NULL,0,0,0,0,0,0,0,0,0
8176,8177,10/2/19,1,1,1,0.29,0.29,NULL,0,0,0,0,0,0,0,0,0
8177,8178,10/5/19,1,1,1,0.8,0.8,0.050188,0.1993,15.94,1,2,1,2,15.94,0,0
8178,8179,10/3/19,5,1,0.2,0.85,0.85,NULL,0,0,0,0,0,0,0,0,0
8179,8180,9/29/19,1,1,1,0.81,0.81,NULL,0,0,0,0,0,0,0,0,0
8180,8181,10/4/19,1,1,1,0.91,0.91,NULL,0,0,0,0,0,0,0,0,0
8181,8182,9/30/19,2,1,0.5,1.16,1.16,NULL,0,0,0,0,0,0,0,0,0
8182,4403,10/1/19,4,1,0.25,1.21,1.21,NULL,0,0,0,0,0,0,0,0,0
8183,8184,10/4/19,1,1,1,1.23,1.23,NULL,0,0,0,0,0,0,0,0,0
8184,8185,10/4/19,1,1,1,0.78,0.78,0.048934,0.2044,15.94,1,2,1,2,15.94,0,0
8185,8186,9/29/19,7,1,0.142857,0.99,0.99,NULL,0,0,0,0,0,0,0,0,0
8186,8187,10/5/19,1,1,1,1.08,1.08,NULL,0,0,0,0,0,0,0,0,0
8187,1927,9/29/19,5,1,0.2,0.52,0.52,NULL,0,0,0,0,0,0,0,0,0
8188,1927,10/3/19,2,1,0.5,1.09,1.09,NULL,0,0,0,0,0,0,0,0,0
8189,8190,9/30/19,1,1,1,0.97,0.97,NULL,0,0,0,0,0,0,0,0,0
8190,8191,9/30/19,2,1,0.5,1.33,1.33,NULL,0,0,0,0,0,0,0,0,0
8191,5406,10/4/19,1,1,1,1.11,1.11,NULL,0,0,0,0,0,0,0,0,0
8192,8193,10/3/19,3,1,0.333333,1.11,1.11,NULL,0,0,0,0,0,0,0,0,0
8193,8194,10/5/19,2,1,0.5,1.14,1.14,NULL,0,0,0,0,0,0,0,0,0
8194,1177,10/3/19,6,1,0.166667,0.79,0.79,NULL,0,0,0,0,0,0,0,0,0
8195,4436,10/3/19,334,1,0.002994,1.13,1.13,NULL,0,0,0,0,0,0,0,0,0
8196,8197,10/2/19,2,2,1,0.83,1.66,0.208281,0.048,7.97,1,1,0.5,1,7.97,0,0
8197,6367,10/4/19,287,1,0.003484,1.32,1.32,NULL,0,0,0,0,0,0,0,0,0
8198,6367,10/5/19,56,1,0.017857,1.27,1.27,NULL,0,0,0,0,0,0,0,0,0
8199,8200,10/3/19,6,1,0.166667,1.27,1.27,NULL,0,0,0,0,0,0,0,0,0
8200,8201,9/30/19,0,0,NULL,NULL,0,0,NULL,7.97,1,1,NULL,1,7.97,0,0
8201,1179,9/30/19,29,1,0.034483,1.11,1.11,0.069636,0.1436,15.94,1,2,1,2,15.94,0,0
8202,8203,10/4/19,1,1,1,0.55,0.55,NULL,0,0,0,0,0,0,0,0,0
8203,8204,9/29/19,2,1,0.5,0.58,0.58,NULL,0,0,0,0,0,0,0,0,0
8204,375,10/3/19,218,1,0.004587,1.39,1.39,NULL,0,0,0,0,0,0,0,0,0
8205,3505,10/3/19,12,2,0.166667,1.46,2.92,0.307692,0.0325,9.49,1,1,0.5,0,0,1,9.49
8206,8207,10/5/19,36,1,0.027778,1.2,1.2,NULL,0,0,0,0,0,0,0,0,0
8207,1185,10/2/19,135,1,0.007407,1.44,1.44,NULL,0,0,0,0,0,0,0,0,0
8208,8209,10/3/19,75,1,0.013333,1.5,1.5,NULL,0,0,0,0,0,0,0,0,0
8209,7261,9/30/19,287,1,0.003484,5.66,5.66,NULL,0,0,0,0,0,0,0,0,0
8210,8211,9/29/19,2,1,0.5,4.98,4.98,NULL,0,0,0,0,0,0,0,0,0
8211,8212,10/3/19,1,1,1,0.31,0.31,NULL,0,0,0,0,0,0,0,0,0
8212,8213,10/2/19,1,1,1,0.22,0.22,NULL,0,0,0,0,0,0,0,0,0
8213,8214,9/29/19,1,1,1,0.09,0.09,NULL,0,0,0,0,0,0,0,0,0
8214,8215,9/30/19,1,1,1,0.66,0.66,NULL,0,0,0,0,0,0,0,0,0
8215,8216,10/1/19,1,1,1,1.26,1.26,NULL,0,0,0,0,0,0,0,0,0
8216,8217,10/5/19,3,1,0.333333,0.71,0.71,NULL,0,0,0,0,0,0,0,0,0
8217,377,9/29/19,155,1,0.006452,0.53,0.53,0.013462,0.7428,39.37,2,2,2,1,20.45,1,18.92
8218,377,9/30/19,141,4,0.028369,1.48,5.9,0.133093,0.0751,44.33,2,2,0.5,1,29.94,1,14.39
8219,377,10/1/19,88,1,0.011364,1.75,1.75,0.05845,0.1711,29.94,1,1,1,1,29.94,0,0
8220,377,10/3/19,57,1,0.017544,1.44,1.44,NULL,0,0,0,0,0,0,0,0,0
8221,1193,10/5/19,2,1,0.5,0.45,0.45,NULL,0,0,0,0,0,0,0,0,0
8222,1964,9/29/19,42,1,0.02381,1.43,1.43,NULL,0,0,0,0,0,0,0,0,0
8223,8224,10/1/19,6,2,0.333333,1.32,2.64,0.044088,0.2268,59.88,2,2,1,2,59.88,0,0
8224,8224,10/2/19,10,1,0.1,0.53,0.53,NULL,0,0,0,0,0,0,0,0,0
8225,8224,10/3/19,4,1,0.25,0.87,0.87,NULL,0,0,0,0,0,0,0,0,0
8226,382,9/29/19,4,1,0.25,0.73,0.73,NULL,0,0,0,0,0,0,0,0,0
8227,1967,9/29/19,20,1,0.05,0.36,0.36,0.012024,0.8317,29.94,1,1,1,1,29.94,0,0
8228,8229,10/2/19,10,1,0.1,1.76,1.76,NULL,0,0,0,0,0,0,0,0,0
8229,8230,9/30/19,1,1,1,2.71,2.71,0.090514,0.1105,29.94,1,1,1,1,29.94,0,0
8230,383,9/29/19,47,7,0.148936,0.69,4.8,0.186553,0.0536,25.73,2,3,0.285714,1,20.45,2,5.28
8231,383,9/30/19,74,2,0.027027,2.75,5.5,0.183701,0.0544,29.94,1,1,0.5,1,29.94,0,0
8232,383,10/4/19,135,1,0.007407,2.3,2.3,NULL,0,0,0,0,0,0,0,0,0
8233,383,10/5/19,134,1,0.007463,1.35,1.35,0.04509,0.2218,29.94,1,1,1,1,29.94,0,0
8234,8235,9/29/19,54,1,0.018519,1.98,1.98,NULL,0,0,0,0,0,0,0,0,0
8235,8236,9/30/19,1,1,1,0.54,0.54,NULL,0,0,0,0,0,0,0,0,0
8236,8237,9/29/19,4,1,0.25,2.22,2.22,NULL,0,0,0,0,0,0,0,0,0
