id,placement,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate,page_views,NtB_orders,NtB_orders_percentage,NtB_sales,NtB_sales_percentage,NtB_units,NtB_units_persentage,NtB_order_rate
4607,31083,9/20/19,5613,1,NULL,1.88,1.88,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4608,31083,9/21/19,3174,9,NULL,1.45,13.07,2.10129,0.0048,6.22,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4609,31090,9/15/19,632,2,NULL,2.39,4.78,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4610,31090,9/16/19,688,1,NULL,2.49,2.49,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4611,31090,9/17/19,613,3,NULL,1.95,5.84,1.10606,0.009,5.28,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4612,31090,9/18/19,699,7,NULL,1.56,10.94,0.23237,0.043,47.08,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4613,31090,9/19/19,779,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4614,31090,9/20/19,602,3,NULL,0.85,2.55,0.177206,0.0564,14.39,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4615,31090,9/21/19,542,3,NULL,1.72,5.15,0.228584,0.0437,22.53,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4616,31096,9/15/19,4000,7,NULL,2,13.98,0.683619,0.0146,20.45,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4617,31096,9/16/19,3878,8,NULL,1.86,14.91,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4618,31096,9/17/19,3578,10,NULL,1.69,16.92,0.827384,0.0121,20.45,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4619,31096,9/18/19,4036,2,NULL,2.21,4.42,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4620,31096,9/19/19,4143,4,NULL,1.63,6.51,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4621,31096,9/20/19,3601,10,NULL,1.44,14.43,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4622,31096,9/21/19,2403,6,NULL,1.51,9.03,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4623,31103,9/15/19,575,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4624,31103,9/16/19,590,5,NULL,2.21,11.05,0.180114,0.0555,61.35,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4625,31103,9/17/19,556,1,NULL,0.79,0.79,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4626,31103,9/18/19,571,1,NULL,1.6,1.6,0.07824,0.1278,20.45,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4627,31103,9/19/19,653,4,NULL,4.09,16.36,0.4,0.025,40.9,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4628,31103,9/20/19,531,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4629,31103,9/21/19,586,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4630,31110,9/15/19,714,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4631,31110,9/16/19,930,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4632,31110,9/17/19,905,1,NULL,0.46,0.46,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4633,31110,9/18/19,669,1,NULL,0.93,0.93,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4634,31110,9/19/19,573,1,NULL,1.22,1.22,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4635,31110,9/20/19,660,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4636,31110,9/21/19,445,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4637,31116,9/15/19,343,1,NULL,0.5,0.5,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4638,31116,9/16/19,419,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4639,31116,9/17/19,346,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4640,31116,9/18/19,351,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4641,31116,9/19/19,449,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4642,31116,9/20/19,468,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4643,31116,9/21/19,229,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4644,31122,9/15/19,3584,26,NULL,0.93,24.09,0.459733,0.0218,52.4,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4645,31122,9/16/19,4174,9,NULL,1.1,9.89,1.87311,0.0053,5.28,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4646,31122,9/17/19,3641,10,NULL,1.18,11.8,1.4899,0.0067,7.92,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4647,31122,9/18/19,3242,13,NULL,0.98,12.69,0.447303,0.0224,28.37,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4648,31122,9/19/19,3543,11,NULL,1.25,13.73,0.483962,0.0207,28.37,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4649,31122,9/20/19,3063,8,NULL,1.1,8.76,1.65909,0.006,5.28,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4650,31122,9/21/19,2562,8,NULL,1.1,8.78,0.252009,0.0397,34.84,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4651,31130,9/15/19,8,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4652,31130,9/16/19,18,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4653,31130,9/17/19,11,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4654,31130,9/18/19,9,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4655,31130,9/19/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4656,31130,9/20/19,10,1,NULL,0.66,0.66,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4657,31130,9/21/19,7,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4658,31135,9/15/19,312,1,NULL,1.28,1.28,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4659,31135,9/16/19,529,3,NULL,1.43,4.29,0.178974,0.0559,23.97,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4660,31135,9/17/19,445,3,NULL,1.42,4.26,0.448894,0.0223,9.49,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4661,31135,9/18/19,548,2,NULL,1.67,3.33,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4662,31135,9/19/19,205,1,NULL,1.8,1.8,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4663,31135,9/20/19,724,7,NULL,1.9,13.32,0.467861,0.0214,28.47,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4664,31135,9/21/19,1125,5,NULL,2,9.99,0.337158,0.0297,29.63,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4665,31524,9/15/19,683,2,NULL,1.26,2.52,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4666,31524,9/18/19,842,5,NULL,1.4,6.98,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4667,31524,9/19/19,1088,4,NULL,1.44,5.74,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4668,31524,9/20/19,844,3,NULL,1.31,3.94,0.494354,0.0202,7.97,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4669,31524,9/21/19,777,4,NULL,1.14,4.56,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4670,31525,9/15/19,28,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4671,31525,9/16/19,0,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4672,31525,9/18/19,19,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4673,31525,9/19/19,14,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4674,31525,9/20/19,17,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4675,31525,9/21/19,16,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4676,31142,9/15/19,6,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4677,31142,9/16/19,3,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4678,31142,9/17/19,6,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4679,31142,9/18/19,8,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4680,31142,9/19/19,13,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4681,31142,9/20/19,3,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4682,31142,9/21/19,1,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4683,31145,9/15/19,817,3,NULL,1.62,4.86,0.60826,0.0164,7.99,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4684,31145,9/16/19,845,2,NULL,0.99,1.97,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4685,31145,9/17/19,737,9,NULL,1.45,13.04,1.63204,0.0061,7.99,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4686,31145,9/18/19,636,3,NULL,1.31,3.93,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4687,31145,9/19/19,745,2,NULL,1.49,2.97,0.185857,0.0538,15.98,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4688,31145,9/20/19,683,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4689,31145,9/21/19,593,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4690,31155,9/15/19,39,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4691,31155,9/16/19,23,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4692,31155,9/17/19,32,1,NULL,1.79,1.79,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4693,31155,9/18/19,11,1,NULL,0.42,0.42,0.052566,0.1902,7.99,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4694,31155,9/19/19,44,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4695,31155,9/20/19,42,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4696,31155,9/21/19,30,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4697,31160,9/15/19,224,1,NULL,1.94,1.94,0.242804,0.0412,7.99,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4698,31160,9/16/19,224,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4699,31160,9/17/19,244,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4700,31160,9/18/19,173,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4701,31160,9/19/19,232,1,NULL,0.47,0.47,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4702,31160,9/20/19,178,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4703,31160,9/21/19,185,1,NULL,1.9,1.9,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4704,31165,9/15/19,62,1,NULL,2.82,2.82,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4705,31165,9/16/19,51,1,NULL,0.92,0.92,0.096944,0.1032,9.49,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4706,31165,9/17/19,42,1,NULL,1.72,1.72,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4707,31165,9/18/19,64,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4708,31165,9/19/19,54,1,NULL,1.07,1.07,0.11275,0.0887,9.49,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4709,31165,9/20/19,44,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4710,31165,9/21/19,46,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4711,31565,9/15/19,97,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4712,31565,9/18/19,59,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4713,31565,9/19/19,58,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4714,31565,9/20/19,51,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4715,31565,9/21/19,42,1,NULL,0.95,0.95,0.023845,0.4194,39.84,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4716,31170,9/15/19,21,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4717,31170,9/16/19,15,1,NULL,2.02,2.02,0.101253,0.0988,19.95,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4718,31170,9/17/19,16,1,NULL,0.72,0.72,0.201117,0.0497,3.58,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4719,31170,9/18/19,28,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4720,31170,9/19/19,20,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4721,31170,9/20/19,20,2,NULL,1.09,2.18,0.109273,0.0915,19.95,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4722,31170,9/21/19,24,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4723,31175,9/15/19,309,1,NULL,15.71,15.71,0.768967,0.013,20.43,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4724,31175,9/16/19,0,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4725,31175,9/18/19,261,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4726,31175,9/19/19,344,1,NULL,0.55,0.55,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4727,31175,9/20/19,324,3,NULL,1.13,3.4,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4728,31175,9/21/19,300,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4729,31178,9/15/19,20,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4730,31178,9/18/19,15,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4731,31178,9/19/19,20,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4732,31178,9/20/19,22,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4733,31178,9/21/19,13,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4734,31181,9/15/19,4,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4735,31181,9/18/19,16,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4736,31181,9/19/19,15,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4737,31181,9/20/19,12,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4738,31181,9/21/19,11,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4739,31184,9/15/19,146,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4740,31184,9/16/19,97,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4741,31184,9/17/19,126,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4742,31184,9/18/19,78,1,NULL,0.07,0.07,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4743,31184,9/19/19,95,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4744,31184,9/20/19,96,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4745,31184,9/21/19,80,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4746,31189,9/15/19,925,1,NULL,0.22,0.22,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4747,31189,9/18/19,1091,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4748,31189,9/19/19,1769,3,NULL,1.31,3.94,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4749,31189,9/20/19,1101,1,NULL,1.56,1.56,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4750,31189,9/21/19,1141,3,NULL,1.34,4.02,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4751,31606,9/15/19,1565,4,NULL,1.16,4.65,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4752,31606,9/18/19,1130,1,NULL,0.91,0.91,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4753,31606,9/19/19,1412,6,NULL,1.1,6.59,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4754,31606,9/20/19,1287,5,NULL,1.3,6.51,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4755,31606,9/21/19,1155,10,NULL,1.11,11.13,0.465496,0.0215,23.91,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4756,31192,9/15/19,4176,7,NULL,0.95,6.63,0.130538,0.0766,50.79,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4757,31192,9/16/19,2943,1,NULL,1.08,1.08,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4758,31192,9/17/19,2498,7,NULL,1.2,8.39,0.357021,0.028,23.5,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4759,31192,9/18/19,2466,4,NULL,1.04,4.15,0.176446,0.0567,23.52,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4760,31192,9/19/19,2224,4,NULL,1.13,4.52,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4761,31192,9/20/19,1762,3,NULL,0.97,2.91,0.132574,0.0754,21.95,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4762,31192,9/21/19,1886,3,NULL,1.21,3.63,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4763,31198,9/15/19,855,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4764,31198,9/16/19,271,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4765,31198,9/17/19,221,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4766,31198,9/18/19,184,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4767,31198,9/19/19,193,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4768,31198,9/20/19,166,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4769,31198,9/21/19,207,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4770,31203,9/15/19,2070,9,NULL,1.06,9.55,0.313629,0.0319,30.45,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4771,31203,9/16/19,2781,3,NULL,0.72,2.17,0.410985,0.0243,5.28,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4772,31203,9/17/19,2442,9,NULL,0.93,8.39,1.34888,0.0074,6.22,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4773,31203,9/18/19,1910,3,NULL,1.19,3.56,0.674242,0.0148,5.28,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4774,31203,9/19/19,2513,6,NULL,0.95,5.72,0.722222,0.0138,7.92,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4775,31203,9/20/19,2113,6,NULL,1.27,7.64,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4776,31203,9/21/19,1413,6,NULL,1.26,7.58,1.43561,0.007,5.28,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4777,31210,9/15/19,85,2,NULL,0.42,0.83,0.035946,0.2782,23.09,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4778,31210,9/16/19,62,5,NULL,0.57,2.84,0.102122,0.0979,27.81,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4779,31210,9/17/19,46,4,NULL,0.66,2.62,0.248106,0.0403,10.56,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4780,31210,9/18/19,76,5,NULL,0.75,3.76,1.42424,0.007,2.64,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4781,31210,9/19/19,49,1,NULL,1.07,1.07,0.052374,0.1909,20.43,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4782,31210,9/20/19,66,5,NULL,1.17,5.84,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4783,31210,9/21/19,40,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4784,31216,9/15/19,1674,7,NULL,0.86,6.02,0.294377,0.034,20.45,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
